group,id,uuid,trial,best_text,worst_text,best,worst,option1,option2
1,31,1486585939,0,learned when younger,learned when older,rescue,hairdryer,life,appliance
1,31,1486585939,1,learned when younger,learned when older,movie,deceit,capable,stress
1,31,1486585939,2,learned when younger,learned when older,unhappy,masterful,corner,loved
1,31,1486585939,3,learned when younger,learned when older,social,hostage,lottery,charm
1,31,1486585939,4,learned when younger,learned when older,bright,penis,phase,letter
1,31,1486585939,5,learned when younger,learned when older,ugly,solemn,excuse,venom
1,31,1486585939,6,learned when younger,learned when older,game,quality,fabric,quick
1,31,1486585939,7,learned when younger,learned when older,lamp,idiot,chocolate,magical
1,31,1486585939,8,learned when younger,learned when older,favor,savior,ache,inspire
1,31,1486585939,9,learned when younger,learned when older,chin,excellence,fame,privacy
1,31,1486585939,10,learned when younger,learned when older,stool,diploma,shamed,crisis
1,31,1486585939,11,learned when younger,learned when older,mail,metal,useful,nun
1,31,1486585939,12,learned when younger,learned when older,lighthouse,narcotic,damage,refreshment
1,31,1486585939,13,learned when younger,learned when older,germs,overwhelmed,engine,loneliness
1,31,1486585939,14,learned when younger,learned when older,pet,mischief,false,trunk
1,31,1486585939,15,learned when younger,learned when older,thief,passion,acceptance,fearful
1,31,1486585939,16,learned when younger,learned when older,dog,barrel,cell,free
1,31,1486585939,17,learned when younger,learned when older,respect,terrorist,easygoing,plain
1,31,1486585939,18,learned when younger,learned when older,cow,awed,jelly,rabbit
1,31,1486585939,19,learned when younger,learned when older,hurt,gun,alive,money
1,31,1486585939,20,learned when younger,learned when older,flower,inferior,kettle,pain
1,31,1486585939,21,learned when younger,learned when older,kick,invest,thermometer,defiant
1,31,1486585939,22,learned when younger,learned when older,dentist,ridicule,moral,regretful
1,31,1486585939,23,learned when younger,learned when older,freedom,elated,concentrate,noose
1,31,1486585939,24,learned when younger,learned when older,river,vagina,taste,romantic
1,31,1486585939,25,learned when younger,learned when older,win,misery,sheltered,cuddle
1,31,1486585939,26,learned when younger,learned when older,pig,razor,field,lightbulb
1,31,1486585939,27,learned when younger,learned when older,laughter,bankrupt,violent,louse
1,31,1486585939,28,learned when younger,learned when older,radio,rifle,thought,terrific
1,31,1486585939,29,learned when younger,learned when older,circle,neglect,fantasy,house
1,31,1486585939,30,learned when younger,learned when older,jug,tense,habit,ship
1,31,1486585939,31,learned when younger,learned when older,seasick,gangrene,intellect,tamper
1,31,1486585939,32,learned when younger,learned when older,lake,lice,quiet,muscular
1,31,1486585939,33,learned when younger,learned when older,building,abduction,wagon,sunset
1,31,1486585939,34,learned when younger,learned when older,messy,sex,rotten,honest
1,31,1486585939,35,learned when younger,learned when older,hungry,abortion,song,contents
1,31,1486585939,36,learned when younger,learned when older,watch,subdued,lie,drown
1,31,1486585939,37,learned when younger,learned when older,heaven,lawsuit,bandage,consoled
1,31,1486585939,38,learned when younger,learned when older,sleep,pungent,fork,merry
1,31,1486585939,39,learned when younger,learned when older,mosquito,obscene,glamour,identity
1,31,1486585939,40,learned when younger,learned when older,wasp,fascinate,lightning,part
1,31,1486585939,41,learned when younger,learned when older,bunny,fungus,pencil,autumn
1,31,1486585939,42,learned when younger,learned when older,boy,folklore,dreadful,rollercoaster
1,31,1486585939,43,learned when younger,learned when older,cold,agony,casino,stench
1,31,1486585939,44,learned when younger,learned when older,candy,employment,helpless,accident
1,31,1486585939,45,learned when younger,learned when older,anger,meek,greet,grateful
1,31,1486585939,46,learned when younger,learned when older,ankle,nonchalant,grime,world
1,31,1486585939,47,learned when younger,learned when older,body,orgasm,snake,obsession
1,31,1486585939,48,learned when younger,learned when older,thankful,menace,ace,space
1,31,1486585939,49,learned when younger,learned when older,stink,stagnant,swimmer,decorate
1,31,1486585939,50,learned when younger,learned when older,family,alien,dark,trash
